,ENSG00000123096,ENSG00000131095,ENSG00000048649,ENSG00000078549,ENSG00000206172,ENSG00000244734,ENSG00000121966,ENSG00000155980,ENSG00000127914,ENSG00000170275,ENSG00000188536,ENSG00000038427,ENSG00000078114,ENSG00000104324,ENSG00000157833,ENSG00000146005,ENSG00000225465,ENSG00000117592,ENSG00000168280,ENSG00000120063,ENSG00000124749,ENSG00000152661,ENSG00000089169,ENSG00000111328,ENSG00000141279,ENSG00000152990,ENSG00000092820,ENSG00000152518,ENSG00000104361,ENSG00000147027,ENSG00000196739,ENSG00000087263,ENSG00000185650,ENSG00000119729,ENSG00000108932,ENSG00000107562,ENSG00000124942
hB_RNA_8775,3.317584622,12.13187959,7.616458912,7.641037136,0.474790337,6.390665237,2.410523589,10.89336424,8.520265082,5.722932989,2.732322409,7.470844302,8.764764748,4.955495948,5.419127312,7.052248558,5.864206524,6.525821333,10.26417681,6.821032913,4.031216309,8.969021343,6.876609389,5.36716185,7.412100321,6.438661687,6.996208798,4.59022908,5.882397594,6.815590423,3.10785531,4.924982689,5.352888904,5.853192401,1.451132997,2.573093196,9.682788827
hB_RNA_4611,3.675722353,12.15318616,7.579568391,7.884522148,0.438483366,5.935179377,3.008016015,11.08286172,8.285564329,5.844155603,1.639045863,7.782164949,8.911822068,4.69448145,5.444148938,7.532924504,6.115880725,6.686768198,10.32082843,6.636630136,4.212907051,9.025749149,6.82363131,5.352310698,7.361899777,6.270166865,7.437411448,4.95321665,5.341733807,7.170362973,4.505804758,5.11394054,5.956611634,6.165846678,1.593999442,3.507897983,9.841145576
hB_RNA_8725,3.945650183,12.73172458,7.510767816,7.443279296,0.023866403,5.783522702,2.447722867,10.33241281,8.291668358,5.317813483,2.328922741,7.544496124,8.986904886,4.478127876,3.85562685,6.036319915,6.449288846,6.568691822,10.08048518,6.836034631,4.476540047,8.773632963,6.737689683,4.568252014,7.174595245,5.58458713,6.456097509,4.573919458,6.509443635,6.777000038,2.69706023,5.233510119,5.847785433,5.62479555,2.690497787,2.162496605,9.634517343
hB_RNA_4649,3.872596855,11.96619278,7.410885166,7.720580756,0.23611589,6.687737889,1.163975792,10.5067853,8.178896819,5.598467127,2.109303945,7.557858341,8.586361396,4.432016778,3.864901074,6.460252901,6.567410159,6.117272018,10.09291674,6.48164314,4.031870115,8.21334096,6.89251771,4.660735363,7.098310945,5.7821241,6.253583807,4.349042518,5.668170891,6.87465442,2.583925729,5.484733644,5.51489921,5.75687187,3.134557624,3.067172056,8.967323494
hB_RNA_4651,3.869283595,12.36184836,7.508299063,7.916053089,1.047439765,6.370435446,1.713629208,10.46288275,8.273294335,5.225319289,2.905156742,7.974473728,8.835419719,4.183402267,4.359988459,6.597531447,6.191638957,6.484993747,9.887282594,6.717462455,4.560189008,8.908119794,7.187610243,4.553051726,7.177612399,6.247766994,6.600688285,4.495681456,5.74990068,6.816786826,2.83646606,5.323430544,5.821888029,5.61240027,2.729736191,2.501662997,9.61747351
hB_RNA_16305,4.317775402,14.11825195,7.338736485,8.171707909,3.223535669,9.23742815,3.0105974,11.13314461,8.284981411,6.246876857,5.636226862,8.714473775,8.962041085,5.284674479,5.18269207,7.215179391,4.93677315,6.959058189,10.08428031,7.224136295,5.08364641,9.756743462,5.612623875,5.400307072,6.787404278,6.656084736,7.414169693,5.846195851,4.716696921,7.138710408,4.746602327,4.993479447,6.883320214,6.014784129,2.540116003,3.376192832,10.58126045
hB_RNA_16395,4.793988691,14.29688196,7.312003858,8.439084722,1.391721321,7.156200497,3.105570742,10.3138833,8.432417761,6.219595846,3.48754629,9.302551614,9.02013525,5.351479911,5.463000663,7.000456759,4.823502989,7.302361425,9.45984926,7.249213356,5.437197729,9.548396592,5.360313835,5.466974369,6.703341992,6.507365209,7.327914565,5.785983497,4.482663568,6.903245164,5.48626276,5.072440473,7.24185224,6.05345367,2.310149079,2.617957835,11.20821263
hB_RNA_16295,4.196680093,13.39160937,7.423564803,8.247997762,2.71535767,8.733131168,2.889531893,11.06335081,8.271061623,5.875183369,4.443692991,8.082367341,9.133043421,4.836136353,4.673132241,6.907377203,5.716058866,7.199498338,10.0493365,7.165938997,4.851970581,9.455209641,5.978058989,5.014617311,6.975031996,6.415284214,7.303556822,5.371890719,5.140212529,7.313435979,4.463455359,5.092716258,6.453695466,5.882778792,2.774829433,3.910085469,10.54899576
hB_RNA_17045,4.18603918,12.56771822,7.353380604,7.761512256,2.406748853,8.24794007,0.726971755,10.53596529,8.22263759,5.357839784,3.125308672,8.14760653,8.756505798,4.794741339,4.095138803,6.839592411,5.510452573,6.562335668,9.856175433,7.04071809,4.627646879,8.870077888,6.393112526,4.720347688,6.863975798,5.840806831,6.852210041,5.591274638,5.072592726,6.708033443,3.9242074,5.436030438,6.173765914,6.078917192,2.529050482,2.641893234,10.22265269
hB_RNA_9045,4.116622932,12.73547964,7.572492426,8.049192304,-0.338719688,5.888159971,4.834579756,10.71434328,8.381923116,6.145115475,1.116635352,8.466007447,9.181773332,5.341591114,5.403846132,6.834033793,5.777117139,7.269725507,9.996208863,8.105103375,4.428803162,9.700406511,6.073525787,4.994197637,7.244690735,6.718218885,7.325237009,5.913056193,4.640276781,7.439313632,4.100652733,4.91155399,6.870706101,6.528375664,1.723402158,4.901656992,10.44685614
hB_RNA_17105,2.989016033,12.15002627,7.396930584,7.846550278,0.135459544,5.733149335,2.979301043,11.31490378,8.377711742,5.798665589,1.741039988,8.862164836,8.531113619,4.607517542,5.826369652,7.401146629,5.405900108,6.543986609,9.968311639,6.751944462,4.672864926,8.462232071,6.26740519,5.106682213,6.996497071,6.390554917,7.021121943,5.202252277,5.041777152,6.554372806,4.647080856,5.300397188,6.238583125,5.921358186,1.76206782,3.235782541,9.862241079
hB_RNA_8715,3.772999927,13.11405224,7.551337345,7.809075292,-1.013003225,4.54333434,2.620613826,10.48398017,8.485925095,5.866472605,-0.250061153,7.720677057,8.935593373,5.102494907,4.607844384,6.474224084,6.533846099,6.522720922,10.13775854,6.758858514,4.769093342,8.688331499,6.012349524,5.461569513,7.491879143,5.98901088,6.731817737,4.563645902,5.63111282,6.947126213,3.926440543,5.209247105,6.037105567,6.224149272,1.867389381,2.813331859,9.701988004
hB_RNA_4663,3.853796877,12.52001911,7.52793479,7.808690886,0.167926276,5.721753269,1.716220007,10.74198859,8.387973471,5.440659984,2.153547,7.699018332,8.769216901,4.712574168,4.602523866,6.698120679,6.564319045,6.770729086,9.911107201,6.495730092,4.447162368,8.738437333,7.280028104,4.733323363,7.199680815,5.800160596,6.594436669,4.267194946,6.086628651,6.564487077,3.56346689,5.143691831,5.593629277,5.659343207,2.551910083,2.076692538,9.837296638
hB_RNA_16945,4.09126481,14.03012361,7.40561145,8.168042205,1.259829394,6.164008039,1.855726811,11.15109883,8.09434161,6.104852841,3.61028847,8.42414309,8.6235348,5.30154734,4.552659304,6.590990694,5.255484034,6.47964339,9.824418382,6.955001174,4.38891654,8.813836412,6.12019151,5.155318116,6.620878886,6.113440667,7.284100296,6.197721574,4.69818659,6.499503904,4.222631924,5.250542708,7.011713339,6.009270872,2.051392055,3.760022555,10.62988233
hB_RNA_8875,4.099415621,13.13977867,7.540774202,8.15679114,1.113294017,6.408930285,2.987339813,10.33774504,8.656808192,6.02190997,2.827845388,8.337605256,8.952998004,5.058537576,5.103333733,7.143373446,5.894262901,7.08702316,10.00903513,7.17503229,5.002563667,9.489013028,5.739078786,5.16367148,7.231131047,6.481822242,7.238492737,4.737702206,4.817427509,7.325963779,3.928495978,5.085811673,5.798264362,5.961412232,1.29369482,3.081687475,10.22947335
hB_RNA_17115,3.638667103,11.72538008,7.438679965,7.882760816,1.085472912,6.674444603,2.102619005,10.50600594,8.530145776,5.500035612,2.509143753,7.859372958,8.720367315,4.621241376,5.189921995,6.848824388,5.810160705,6.593586742,9.981202733,6.711992026,4.522689017,8.796992002,6.838574055,4.827125081,7.04740353,5.917098634,6.815998522,4.768353999,5.536327711,6.639671177,4.194845608,5.207590886,5.933761154,5.765233325,2.204977016,2.989435781,9.85357976
hB_RNA_16635,4.211643975,13.92622332,7.213552254,8.101941305,1.285856015,7.632353108,1.991548603,10.94617974,8.22608402,6.229233188,3.207436621,8.607526976,9.057792709,5.109672897,4.807943796,7.076412035,5.256367314,7.447433216,9.916195581,7.212642048,4.966396504,9.292269335,6.23614663,5.155361241,6.727331296,6.306587717,7.273628395,5.740706506,5.387251504,6.7267828,4.426656734,5.362703213,6.427294777,6.194919172,3.122339707,1.778645987,10.61140793
hB_RNA_16815,3.518229754,12.59962541,7.658616671,7.937850968,0.438953925,5.550881743,1.671167895,11.19673197,8.533436139,5.651635962,1.837776982,8.200329389,8.858691738,4.649961461,4.721235995,6.835684315,6.113980434,6.930482342,10.20729121,6.754236042,4.304169611,9.156261381,6.499299332,5.091445408,7.354127,5.929588686,6.715260938,4.486023536,5.875250366,6.955413952,3.773396352,5.214534658,6.00219672,5.958899364,2.313239876,2.532784582,9.679548058
hB_RNA_4301,3.869547231,13.24511511,7.281892914,8.036222894,0.363473664,5.377698021,2.115356098,10.68605418,8.337402106,5.660369289,1.759037125,8.172422224,8.805940208,4.87632128,4.876161858,6.744483766,5.730643834,6.654277927,9.680471234,6.903854817,4.514899352,9.124123234,6.548802017,4.879036063,6.880098318,6.58204363,6.722789701,5.349717449,5.602612953,6.659831241,3.908413099,5.119388669,6.305883985,5.758698545,2.715603764,2.93785331,10.21018034
hB_RNA_16275,4.113954574,13.19935334,7.373733018,8.043357723,1.570448687,7.555127384,1.603233368,10.64562494,8.317515734,5.600385798,3.834637048,8.134176689,8.846468067,4.771532324,4.342395976,6.675239703,5.824504684,7.125224019,9.872019978,6.807076574,4.677428362,9.128567071,6.920061975,5.049672078,6.847976547,6.026678036,6.894314476,4.904332812,5.603726813,6.744882046,3.678803886,5.224805458,5.909503337,5.819027211,2.92628349,2.860629047,10.26070862
hB_RNA_16035,3.234054206,12.32351211,7.478454463,7.969605926,0.557751591,6.450215224,2.008463736,11.3094932,8.561212048,5.490256691,2.37268695,8.296948831,8.51310116,4.303366042,4.753047434,6.879687911,6.126240862,6.417119912,10.17217187,6.457017045,4.188309033,8.429040182,6.653855771,4.539230466,7.043272409,5.887906437,6.419183706,4.655447572,5.743074788,6.279406072,3.811938308,5.102434324,5.773201753,5.651531539,2.644483332,3.210115127,9.741738607
hB_RNA_9035,3.767457671,13.48056593,7.200474411,7.753967534,1.986081776,7.65088464,3.027060607,10.93036536,8.244080104,5.787168414,3.698543405,8.051029573,8.587732178,5.087423183,4.159859349,6.648967763,5.195674512,6.661295097,10.02828253,6.708039627,4.224504165,8.755077556,6.538597658,5.147305313,6.904933566,5.874890348,6.703702607,4.972751068,5.766218583,6.586236488,4.119144062,4.883078433,5.97037507,5.869477981,2.256777551,3.212104826,10.26565009
hB_RNA_4674,4.215175393,12.65122067,7.279048381,7.967199388,2.382040636,8.252462615,1.335357635,10.71837328,8.320950636,5.560483451,3.842575014,7.709311139,8.720528791,4.908242256,4.356126664,6.184471659,5.851314213,6.873617719,10.07045024,6.62290998,4.509921196,8.848431717,6.816845179,5.159961002,6.928287583,5.909110145,6.737173545,4.418215561,5.610645863,6.797803015,3.733279181,5.234934489,5.632368957,5.679513373,2.673479052,3.404011643,9.888268902
hB_RNA_16495,3.894546898,12.73328458,7.391814363,7.78178206,1.016890768,7.346063981,2.88091968,11.13897542,8.286382372,5.903754504,3.010665624,8.023102274,8.859308675,4.909461641,5.411358956,7.232424776,5.695849999,6.898328404,10.03191801,7.017498095,4.292288536,9.182346924,6.544070485,5.152839688,6.995955351,6.063829516,7.096015405,4.935731781,5.590083757,7.009835015,4.318755393,5.084970719,5.712848302,6.212602873,2.179476371,2.99015323,9.893549618
hB_RNA_17085,3.558830442,12.68520393,7.439294187,8.02322646,0.938657304,6.334580056,1.917419094,11.16789708,8.070012963,5.870734811,2.82448766,8.270946458,8.818730631,4.558362002,5.150689721,6.852915395,5.155748247,6.576646224,10.26384582,6.89169563,4.391443342,8.487410636,6.332924838,4.897417995,6.698399929,6.61578354,7.176963995,5.162947868,5.462841265,6.687246822,4.381272053,5.078173203,6.024828383,5.892055561,1.954202449,3.134185671,9.829301729
hB_RNA_4688,3.525292936,12.19856345,7.594567634,7.737923695,0.97942046,6.78840365,3.078615072,10.48912772,8.408442812,5.460105843,2.36369302,7.758199175,8.906442889,4.503623295,5.016223166,6.655655872,6.74094985,6.460387075,10.18529094,6.538980698,4.54716534,8.77058284,7.082775938,5.202294302,7.488193293,5.777431881,6.62906025,4.631674759,6.133845032,6.556777634,4.108716804,5.345560163,5.708292703,5.928769292,1.897621821,2.028997964,9.579772223
hB_RNA_4697,4.035515992,12.89563454,7.523135242,8.165960217,3.54437715,8.84827504,2.595405175,10.75366187,8.205923277,5.697570824,4.62420057,7.755889262,8.931720972,4.591011366,4.775297089,7.075808693,5.813983055,6.66353605,10.21494485,6.777300446,3.94757501,8.715110729,6.961142366,4.975478031,7.089514494,6.004589497,7.022014317,5.211698667,5.676796195,6.853081848,3.183333612,5.398230194,6.094440298,5.629055508,3.113418946,3.062021099,9.932518931
hB_RNA_16975,3.515490559,12.96677743,7.644749075,7.98167939,1.296375679,7.16807732,1.881694806,10.85027495,8.681321989,5.625169519,2.892562477,7.862535834,8.858159304,4.39669999,4.651299142,6.854243919,5.898219024,6.658206392,10.17952989,6.753356969,4.428874123,9.17699042,6.550648853,4.481129954,7.115414995,6.09015688,6.569837767,5.325537234,5.717475318,6.79102246,4.294960408,5.200683447,6.254961298,5.79738318,3.083971831,2.590222885,10.12434962
hB_RNA_16745,3.926285593,13.25075622,7.298476792,7.653655361,1.889739666,7.6302947,0.912345178,10.50003855,8.155028843,5.629259632,3.570497486,7.62786553,8.713384733,4.822057376,3.97009617,6.394190772,6.202491337,6.75527489,9.863178716,6.781765335,4.359469353,8.432643655,6.84573192,4.837866832,6.883921844,5.869284237,6.869050393,4.943160627,5.71966482,6.572469089,3.166212534,5.393444645,5.811923823,6.053445116,3.374486849,2.718817969,9.737646923
hB_RNA_16265,4.123455308,12.46119506,7.310145342,8.184635634,3.082227548,9.327563398,2.299711669,10.71345013,8.233988725,5.859414213,5.20515367,8.38385753,8.826771855,5.180687499,5.165146897,7.345010887,5.555031099,6.748805116,9.789630654,6.891609044,4.873962217,8.780112931,7.097743261,5.328605504,6.714308831,6.285548823,7.356560121,4.899744069,5.361050245,6.891236272,3.814700353,5.103537148,6.04934869,5.861214044,3.180322495,3.318797622,10.00586321
hB_RNA_4701,2.945724713,11.76927629,7.570090148,7.78931932,0.535325735,6.438186956,2.773716398,11.11122506,8.233763956,5.420953797,2.264860986,7.722556476,9.10159268,4.339590696,4.578287375,6.547908202,6.299749882,6.993465015,10.32257226,7.110978119,3.970500611,9.169348248,6.891820759,5.22460928,7.482848035,6.25304986,6.685010112,4.136596694,5.811861765,7.300571945,4.023123135,5.15026732,5.648931963,6.136655352,1.454985951,3.123173097,9.568734925
hB_RNA_16285,3.706711182,12.34630193,7.382573437,7.867178436,0.546918535,6.292156555,3.304797604,10.80545929,8.390399348,5.682065616,2.905039239,7.944675901,8.80041131,4.985237561,4.970771246,7.166912506,5.630211155,6.783475115,10.16999711,6.980272243,4.25133282,8.859362816,6.657001873,5.129421178,7.049489971,6.194926067,6.950417556,5.009378016,5.336201351,6.772571921,4.219191493,5.179097767,5.826289536,5.821347086,2.183210144,3.365167268,9.869939274
hB_RNA_16225,4.011038895,12.64576265,7.377682441,8.051778786,1.175420047,7.302316912,2.772365761,10.97972246,8.312436747,5.58522375,3.124748134,7.861503304,8.815049234,4.725459189,4.538354084,6.683495707,5.713307391,6.778966651,10.12694099,6.744389041,4.392792612,8.898339536,6.651787053,4.981812758,6.957132246,6.117935148,6.766002942,5.214319197,5.683653263,6.89278734,4.249140306,5.140526268,6.039294279,5.620417691,2.603207603,3.236994649,9.875195696
hB_RNA_16685,4.141114363,14.07843959,7.428359755,8.131012761,1.175837594,7.115323537,2.561738591,10.79058087,8.176418702,6.036621236,3.086751739,8.173553052,8.923500265,5.178585712,4.580292217,6.845125102,5.442052604,6.820429446,9.958438908,7.095387715,4.229034847,8.666806818,6.049181203,5.528706106,6.81134375,6.482173516,7.227210513,5.80155349,5.129120324,6.842910393,4.376637281,5.391608582,6.93070194,6.09772028,2.7748874,2.963923702,10.47769702
hB_RNA_4731,3.751115366,12.12541626,7.220037457,7.885541607,1.466270256,6.959240555,2.345609035,10.60874019,8.380046627,5.847924377,3.100714002,8.132296479,8.653626532,4.900138562,3.991252344,6.220832978,5.763574193,6.428766124,9.839480676,6.904740941,4.431615336,9.187440259,6.179972249,4.807431474,6.950909871,5.895765119,6.753990129,5.23440592,5.223604306,6.642515752,3.561935186,5.213944865,6.280890002,5.696193871,3.148726057,1.999665738,9.769771451
hB_RNA_8895,3.243598699,12.23445196,7.513483306,7.746597749,1.296035529,7.283699186,1.292114115,10.4955583,8.352407776,4.982708654,3.345724384,7.575063502,8.585193887,4.320152177,3.297126259,5.613423881,6.40513593,6.655143167,9.981735236,6.368733591,4.849682299,8.347118425,6.220509317,4.482139798,7.114183345,5.601721884,6.365567968,3.858579419,5.396788004,5.913411654,3.451179796,5.473415309,5.503844939,5.180413096,2.725766683,2.237338873,9.635783151
hB_RNA_4746,3.878505512,12.12868976,7.600678298,7.734255587,0.970003893,6.685230822,2.357486196,10.89788788,8.389514081,5.580022792,2.403886304,7.681383399,8.821194484,4.466300372,4.688020746,6.875385765,6.716237754,6.534242352,10.35464743,6.602004784,4.14430869,8.697563957,7.550329004,4.904858553,7.137275938,5.954711647,6.746454821,4.925280817,5.99404006,6.767618566,3.111733343,5.269103799,5.699676428,5.697614486,2.696117697,3.040409375,9.24998616
hB_RNA_16755,3.794649613,13.08889849,7.494647557,7.672855286,2.380939672,7.906590044,3.843746299,10.83885873,8.378748739,5.813060098,2.424217962,8.428825156,8.878344309,4.915154992,4.243147193,6.446665197,5.909611288,6.923879845,9.983351068,7.328392473,4.474324837,8.977707831,6.703736284,4.926467978,6.994031962,6.099642259,6.746420492,5.895003918,5.681321911,6.667946887,4.151446033,5.30232683,6.551758885,6.034126866,3.550635845,2.832516128,9.903958925
hB_RNA_4751,4.357599896,12.81795473,7.601678307,8.302912439,3.205366803,8.727726502,2.87807745,10.34433442,8.392728931,6.330732388,3.632933663,8.78806723,9.136259026,5.290463655,5.431412024,7.177591569,4.691927491,7.010079044,9.689484939,7.326066573,3.920721484,9.405668612,5.683573591,5.474683267,6.857016116,6.504288688,7.472702271,5.214695099,4.370041337,7.357303618,3.872755837,5.239550712,6.220911874,5.940414543,1.644616665,3.477705827,10.47714195
hB_RNA_16185,4.191857005,12.68056621,7.39629092,8.061559767,0.114291498,6.17304506,2.594847333,10.90973293,8.178636534,5.906794531,2.440671624,8.351267792,8.905917134,4.859841664,5.259313878,7.118737407,5.911811525,6.848227823,9.978181253,6.793573706,4.529105032,9.036476714,6.725248919,5.382272436,6.917025765,6.305602677,7.143061459,4.946974674,5.163660898,7.033393182,3.442980829,5.296485062,6.088612355,5.700247039,2.403074537,3.185598143,9.904102725
hB_RNA_8785,3.215242199,11.7315404,7.481647859,7.580729229,0.410305452,6.338634333,1.666378037,10.97025243,8.247209461,5.428161823,1.455711099,7.217479377,8.592512547,4.452601737,4.897788172,6.8324758,6.347551661,6.257635529,10.17235936,6.281644379,4.132468186,8.243291178,7.259416073,4.772864534,7.019721084,6.124716146,6.493729686,4.590791907,5.704148222,6.734425557,3.644163317,4.980071892,5.039421375,5.107241065,2.451184813,3.310806653,9.44807814
hB_RNA_4761,3.120492364,12.32888392,7.428923616,8.020683888,2.105313857,7.662596762,1.080781999,10.42302687,8.418924946,5.534375198,4.004022402,7.723744171,8.45303592,4.103008834,4.779502659,6.693109526,6.364391316,6.28338119,10.04025303,6.304215805,4.308223445,8.343318863,7.270411625,4.632421857,7.246617325,5.623257001,6.175778616,4.318434555,5.897398387,6.206548667,3.755736935,5.160656814,5.681999403,5.457754248,1.900157442,2.880975072,9.289767307
hB_RNA_17095,3.10249381,11.34983996,7.366277179,7.702802215,0.169567934,5.646026684,2.46401916,10.99579814,8.419555461,5.429651092,1.689265456,7.944108889,8.447612121,4.863890505,5.46729853,7.046508797,5.638478075,6.358594743,9.952645925,6.484807842,4.419674473,8.589793978,7.040547129,5.114946495,7.092567535,5.745121612,6.663081715,5.148760924,5.652784828,6.300663527,4.75357894,5.071418639,6.271081122,5.882904193,2.70922131,2.81054131,10.08322027
hB_RNA_8835,3.946485401,12.75604999,7.52698542,8.367282271,-1.239878502,5.956697001,3.9444557,11.85611609,8.159047522,6.491496561,1.459182777,8.657415001,9.266018377,5.046392061,6.4344829,7.657426032,5.220334144,6.436726081,10.28046907,7.220717085,3.96567245,9.391209423,6.05945237,6.006278599,6.856773958,6.380453782,7.645988416,6.073405316,4.810014102,6.93267493,4.310933943,4.946946512,7.070552031,6.585312691,2.233393424,3.210432456,10.95556951
hB_RNA_16695,3.295179839,12.01125271,7.293428099,8.222372278,3.441799708,9.136759433,1.672888135,10.88079301,8.516016074,5.753412813,4.978286705,8.424873768,8.676955831,4.486217788,4.627638306,6.488413072,5.4758648,6.802440766,9.825097424,6.846149307,4.733127613,9.279893345,6.615942441,4.625946533,6.73374204,6.145304462,6.843394464,4.732349011,5.384874232,6.901802253,3.803271132,4.918513148,6.19211219,5.627519918,1.878370196,2.525306337,10.49964611
hB_RNA_4774,3.342643136,12.09975685,7.433404443,7.904184305,1.783077442,7.511630977,2.24594498,10.99747797,8.341643917,5.522073591,3.97387987,8.153145508,8.620235082,4.584654674,5.748790994,7.169467372,6.130126912,6.033062027,10.21331625,6.378139476,4.272040696,8.498302602,7.339748914,5.315986306,7.201651183,6.083132129,7.114410012,4.426369864,5.28659003,6.381325002,4.001116995,5.019123754,5.313319456,6.050879916,1.284707593,1.838712793,9.167196007
hB_RNA_17075,3.762892031,12.22484555,7.588136691,8.0411582,1.097959577,6.75178273,2.164675557,11.07956432,8.494256261,5.66697877,2.679092828,7.826312398,8.834174329,4.440185929,5.376967061,7.336320799,5.813662963,6.712503716,10.12420219,6.624014902,4.393770315,8.873606167,6.878179244,4.909537411,6.95778952,6.682471511,6.786688778,4.884601556,5.298986133,6.77103241,3.973621869,5.065944458,6.008261991,5.629276791,2.586819122,3.622169424,10.06736614
hB_RNA_8575,4.460935686,13.41347134,7.872553912,8.228523052,3.581007676,9.676527265,3.866577506,11.21660871,8.740539698,6.097550104,5.172540437,8.776917888,9.429252891,5.475681009,5.536015063,7.267693569,5.823340044,7.049660911,10.17217468,7.257061197,5.010535687,9.842680692,5.684656048,5.618437669,7.339285767,6.643882306,7.544617947,5.46662479,5.53286587,7.271554983,3.899572806,5.234112824,7.209911197,6.768422544,2.297945405,2.766914679,10.74884201
hB_RNA_16805,3.390525562,12.49752062,7.186589889,7.661068882,0.735835631,6.757012328,3.376082224,10.76842327,8.334928868,5.630557655,2.532243347,7.965173621,8.604236776,4.609301641,3.228939237,6.416928232,5.521341713,7.073497437,9.552623749,6.73654181,3.852877878,8.37077285,6.547460343,4.515237647,6.769197139,5.29341303,6.777436459,5.160611943,5.634530404,6.158924142,3.897992166,5.386159455,6.869369756,5.544318544,3.126596305,2.772200981,10.04642963
