,ENSG00000123096,ENSG00000131095,ENSG00000048649,ENSG00000078549,ENSG00000206172,ENSG00000244734,ENSG00000121966,ENSG00000155980,ENSG00000127914,ENSG00000170275,ENSG00000188536,ENSG00000038427,ENSG00000078114,ENSG00000104324,ENSG00000157833,ENSG00000146005,ENSG00000225465,ENSG00000117592,ENSG00000168280,ENSG00000120063,ENSG00000124749,ENSG00000152661,ENSG00000089169,ENSG00000111328,ENSG00000141279,ENSG00000152990,ENSG00000092820,ENSG00000152518,ENSG00000104361,ENSG00000147027,ENSG00000196739,ENSG00000087263,ENSG00000185650,ENSG00000119729,ENSG00000108932,ENSG00000107562,ENSG00000124942
BM_10_631,3.643807102,11.48863499,7.524884107,7.807240746,2.707063868,8.950977031,1.698722206,10.72255218,8.437909867,5.567969459,4.542847491,7.946717359,8.604970984,4.645849988,4.404891318,6.326074018,6.227784794,6.600098172,9.9811255,6.651560886,4.285395082,8.783018682,7.100951202,4.670831737,6.935702762,5.540612918,6.353619026,4.108445007,6.026598677,6.478360652,3.745927513,5.372139656,5.375016412,5.719275857,2.358435617,2.457386324,9.907720281
BM_10_752,5.084367266,14.30561197,7.469678861,8.627433101,1.072554495,6.674752107,4.773756789,11.08945508,8.361071072,6.378066298,2.419760014,8.978469124,9.36214131,5.10011516,5.874645046,8.053146815,5.810484614,7.494412749,10.00256563,7.518813477,5.660155421,10.35932462,5.695165544,5.722191279,7.080073792,6.736565206,7.617929442,6.203090419,5.163702998,7.484162364,4.699336018,5.206214005,7.788032357,6.46972157,2.453029914,3.817611018,11.23207868
BM_10_589,2.402317012,12.68723119,7.408897477,7.953134193,-0.874893085,2.997838849,0.11984878,10.82903731,8.272263214,5.274409738,-0.25495638,7.267404669,8.442864372,3.778698399,3.65496661,6.089804582,6.094938593,6.226415006,10.04254333,6.281030709,3.985513707,8.106926597,7.366474543,4.233417916,6.956012519,5.28807709,6.00830494,4.649567318,6.147243827,5.884546982,3.978787982,5.568702662,6.52352995,5.343335829,2.815894684,2.282959262,9.336153778
hB_RNA_13525,2.929264356,12.39365988,7.284112239,7.522816145,2.576394875,8.480173375,1.243085512,10.70906958,8.158856664,5.573045861,4.427819969,7.997736095,8.566381238,4.300733697,4.020547886,6.364091546,6.04253755,6.463236331,10.14132835,6.61202782,3.570508531,8.232703608,7.482159141,4.65413654,7.041822819,5.580948209,6.611836955,4.38932289,6.390680193,6.176222503,3.843669553,5.277702931,5.250644989,5.423322618,2.881507233,1.700393055,9.1138533
BM_10_572,4.71562424,13.42813509,7.31252904,8.819023646,0.108023388,6.337181648,3.043955384,8.698040146,8.219160115,6.050777716,2.405408825,8.673819309,9.298168807,5.456619515,6.518240885,8.35139202,4.552633087,7.372289613,9.200955197,7.568726021,4.603267701,9.894676543,5.899925944,5.918938438,7.169362759,7.208952603,7.191587108,5.598141667,3.79436246,7.506902382,4.945050605,5.373561726,6.821737668,6.396990891,1.577985059,2.762581164,9.902771264
BM_10_623,3.418656781,11.68811787,7.328394183,7.660984843,1.677822347,7.780369317,1.725833477,10.47573138,8.164804337,5.374507811,3.518976345,7.349312906,8.576336473,4.042782975,4.724496519,6.392792797,6.572025891,6.626292801,10.11472026,6.585708086,3.764376527,8.211597776,7.425818832,4.883096226,7.067421739,5.715355661,6.55203171,4.352539542,6.077128446,6.609315468,3.765168426,5.231693981,5.03509636,5.491634016,2.99485564,2.773337977,9.1619949
BM_10_658,3.923154495,11.97113226,7.684807004,8.09946629,-2.277000381,3.014645232,3.09922415,11.11560016,8.427977506,5.650390065,-1.044020445,8.091313283,9.094285835,5.04427482,5.471153756,7.13315883,6.284236835,6.53217364,10.34196621,6.845564394,4.508678182,9.200868479,6.619137973,5.6345893,7.248240526,6.125634108,7.362069452,4.881143418,6.080343093,7.28040696,4.31060036,5.342318173,6.247641124,6.520850071,2.172227013,2.274224659,10.30304121
BM_10_713,4.108453074,12.60334645,7.429534878,7.670757941,1.361650727,7.906947057,1.142857992,10.6576491,8.321726147,5.595319727,2.890548155,8.13783174,8.914052936,4.787561881,3.49762862,6.056908521,6.136448333,6.958577871,10.08280482,6.960748301,4.29795501,8.898239,6.734558182,4.821733726,7.015027386,5.934554838,6.778291519,4.509650441,5.724135834,6.680781328,3.09181359,5.313840705,6.007625544,5.648203927,2.233064282,2.063399803,9.655471674
BM_10_666,3.358217382,12.40630982,7.562462689,7.702114239,2.380399145,9.062365637,2.555638166,10.08908929,8.580381697,5.511628763,4.421473346,7.701395636,8.645194977,4.723826938,4.240058701,6.098875712,6.467223852,6.580583166,9.985906366,6.817656435,4.300643426,8.2947004,6.226128478,4.698382327,7.200146726,5.815388893,6.609596181,4.237369993,5.741313411,6.789285622,3.286850101,5.270740386,5.54685454,5.86971905,2.959610471,3.084376135,9.167031644
hB_RNA_13547,3.601523137,12.67237668,7.42208001,8.011468797,1.029419839,7.266843179,2.440722028,10.93529284,8.381329573,5.604618342,3.133839575,7.394877237,8.686952281,4.560339797,4.702129188,6.972932891,6.196136497,6.553051665,10.26649922,6.617453603,4.246031496,8.424359805,7.106651691,4.710517721,7.065155613,5.864212122,6.713295617,4.395909065,5.605787724,6.7518929,3.699195702,5.028718237,5.409508752,5.617981598,2.339739016,3.75384471,9.712006192
BM_10_629,4.141217342,13.2787839,7.291846746,8.11827072,1.384180414,7.054034294,2.456772192,10.68975202,8.414388437,6.037383133,3.755854136,8.304588994,8.877978709,5.223227538,5.19983996,7.026998194,6.073811673,7.33416864,10.19167474,7.024259317,4.824172439,9.179101765,6.192841032,5.500679627,7.117784949,6.582944342,7.581121733,4.884050342,5.060274352,7.25289598,4.001421806,5.116861968,5.776288934,6.097535865,2.420698047,3.734116019,9.858324577
hB_RNA_12994,3.309894792,12.41612621,7.623512762,8.156808674,-1.670383272,4.673631481,1.083925283,10.9093608,8.492610662,5.368728817,-0.775039204,7.568655847,8.897214719,4.165244768,4.813821184,7.132148434,6.873461827,6.378756304,10.30482598,6.556071298,4.264944842,8.487965155,7.32937186,4.779935956,7.345312906,5.859463095,6.794812495,5.255411568,6.101259486,6.59371512,3.756221939,5.176520443,5.688730566,5.363041068,2.878908018,1.424845451,9.475101194
BM_10_662,2.65988463,11.86570819,7.425288785,7.53976176,0.734052009,5.561409089,0.452467527,10.59042434,8.768505419,5.559554371,1.478556681,7.413247963,7.846752118,3.968449623,4.831533713,6.858567793,6.708951785,5.965132559,9.977033699,5.660324769,3.786893556,7.377159759,8.006118234,3.771994652,6.554065362,4.955332781,5.820659572,4.560572645,6.094832469,5.756557447,4.799266171,5.113369994,5.441074405,4.661212965,2.710036299,2.387132099,8.940311127
BM_10_600,4.013409252,12.15996651,7.392532852,7.825955662,2.146409376,7.338135543,2.242881958,10.55554764,8.349173974,5.838910269,3.626915819,8.181796337,8.759559171,4.931989587,4.182238646,6.388299046,6.278514232,6.808537958,9.825060131,6.904746964,4.301290849,8.785013531,6.313396096,4.994101044,7.058037106,5.87046531,6.662882242,4.373676445,5.355387517,6.887558637,4.213868715,5.249086451,5.626071342,5.893067617,2.608741859,3.226941105,9.683317926
hB_RNA_13086,3.345952098,12.10607967,7.548378318,7.867749915,0.597348279,6.362485637,1.65121853,10.58731789,8.428282824,5.301305525,2.233866417,7.369219189,8.86274665,4.209230593,4.515842587,6.713187236,6.871598241,6.56502016,10.1322485,6.641384321,4.542145399,8.819586215,7.370137203,4.590565739,7.388264982,6.130014844,6.615808767,3.861376009,6.101474514,6.868924411,3.025725028,5.264393785,5.195250577,5.510073009,2.260038921,2.486868916,9.430948349
BM_10_677,5.128946916,13.88878025,7.427864669,8.663230349,1.529302514,7.626708284,2.796484652,11.16757271,8.224860666,6.383609926,3.299649629,8.443338643,9.274370566,5.118488815,5.082586982,7.109978732,5.255707197,7.387089423,10.24829068,7.644970702,4.50329463,9.601287716,5.721364305,5.318976967,6.936968115,6.826962932,7.476974298,5.806589356,4.939893542,7.751878624,3.976629261,5.35289786,7.150144366,6.422514907,3.625335127,4.148012414,11.04400836
hB_RNA_13134,3.658772603,12.48657398,7.63261614,7.647771991,2.440567553,8.914939799,3.254128265,11.23462096,8.64711063,5.843317505,4.172990139,7.747800354,8.999505414,4.694509989,4.90848502,6.466367493,6.313935921,6.964054831,10.51671754,6.890033095,4.681469271,9.308810102,6.77680755,5.066927168,7.008938483,6.034019302,6.845576857,4.959713006,5.697011417,6.868496003,3.13782329,5.132612587,6.179717106,5.947332828,2.348519654,1.660147335,10.04786999
hB_RNA_13174,3.426727766,12.55841262,7.147855174,7.810468318,1.204170546,6.931692187,1.597149276,9.974496256,8.233659246,5.648411128,3.146408519,7.851263803,8.246587602,4.493785386,3.785870556,5.952610628,6.09889325,6.386802878,9.733314294,6.503607252,4.466653225,8.399560519,6.877337995,4.514911601,6.78149371,5.158968723,6.350216504,4.531772299,5.539187565,6.184089611,3.465303526,5.320808739,5.302990102,5.17955221,3.257421154,3.30599974,9.408962289
hB_RNA_13309,3.845359664,12.34920024,7.775052033,7.518976943,-1.279316095,6.916463833,1.79493552,9.6330898,9.041951445,5.442839046,-0.887643755,7.819748395,9.236249954,4.634246281,3.775394795,5.885261865,7.02529184,7.097619806,10.11713992,7.142923697,4.881178597,8.751806429,6.152678472,4.652814845,7.929563751,6.001109687,6.265478415,4.248754514,6.152160617,7.35534723,2.827525149,5.847612217,5.312975125,6.326121596,2.787659419,2.361105249,9.187492406
BM_10_799,4.258489383,13.22291543,7.490957421,8.282543322,1.680997781,7.433148288,3.405519108,11.00188073,8.398174576,6.060244959,3.049216986,8.521903116,9.037352728,4.938843646,5.646025757,7.472701236,5.963352705,6.76434561,9.982079737,6.911342462,4.726126733,9.390699087,6.537352977,5.504911889,7.113678406,6.537026418,7.676698765,5.152847696,5.94635136,6.784527023,4.503456833,5.503444552,6.48728243,6.205664267,2.545285087,2.454528358,10.93327063
BM_10_711,3.444720452,12.38122167,7.431114597,7.647860673,1.873945236,7.381101382,0.790382504,10.38141523,8.393456391,5.490691312,3.77067971,7.623644567,8.615090439,4.663773409,3.405229455,6.219126704,6.364660822,6.702399715,10.02618563,6.713875985,4.02814543,8.383640128,7.573956055,4.462897929,6.975814654,5.711314289,6.381184857,4.397318685,5.843949102,6.186453231,2.86673207,5.421572515,5.624407264,5.520017337,3.836358647,2.199757205,9.393737134
BM_10_712,3.684775996,13.36002237,7.648156945,7.867428539,1.927033535,7.504334795,1.938847848,10.25405365,8.563006371,5.804741169,2.998746068,7.644365319,8.863381622,4.948902204,3.615581609,6.138143699,6.435487362,6.781425588,10.15374075,6.965265433,4.693693126,8.106414085,6.282678722,4.569704344,7.257549996,6.010117403,6.890583811,5.053408723,5.233466554,6.62125595,3.142440363,5.409615295,5.856455759,6.196143031,2.850001037,3.022099709,9.068776945
BM_10_551,3.324685323,12.04856976,7.760461143,7.755777925,2.970887775,8.341928439,0.870610735,10.60214346,8.323780986,5.26593703,4.692611048,7.251532327,8.753996739,4.063876577,3.798304313,6.340858609,6.776676712,6.501542429,10.43098485,6.492872201,3.500957385,7.869063838,6.94838043,4.519902059,7.101203088,5.593032052,6.370288548,4.114572955,6.912134912,6.305157021,2.825050815,5.674793201,5.043001016,5.814498047,3.411926928,2.676053994,8.624510362
BM_10_605,3.422666102,12.38633315,7.387319436,8.027007719,-0.552293383,5.694497637,2.496083822,10.68452622,8.314665558,5.560161563,1.140131969,8.068477384,8.912311831,4.727308273,4.800474067,6.893079789,5.852642509,6.463057749,10.04445084,6.575946181,4.873116099,8.988216256,6.284356342,4.52519118,7.045252723,6.09817231,6.615508925,4.713799393,5.902604617,6.801195439,4.027367919,5.019773226,5.955659231,5.72549262,2.905927604,3.515992921,10.07178733
hB_RNA_13351,4.066787937,11.97734301,7.467714178,8.296734945,0.683367399,5.947442417,2.735123535,10.85275885,8.326236846,5.726241704,1.962731813,8.247606092,8.924129006,4.392938616,4.744863873,6.405716884,6.263007625,6.638188552,10.03873896,6.789544474,4.18009357,9.155760833,6.686353986,4.446995333,6.982964106,6.204399642,6.977391224,4.708093281,5.858558452,7.183705401,2.912296361,5.009675016,5.751181384,5.674292119,3.558278831,3.434821877,10.2934726
hB_RNA_13276,3.867834609,12.85599318,7.393786128,7.756161439,2.398075189,8.127938068,1.494925101,10.46454153,8.405202261,5.251372342,3.863413,8.13774383,8.893082568,4.572926847,3.834248889,6.353954816,6.190045768,7.085046747,10.17018692,6.739145759,4.427857255,9.095643275,6.974315122,4.80363068,7.086731925,5.960676829,6.66566887,3.642639142,6.172778635,6.848925733,3.463932135,5.218948773,5.359683187,5.338982216,3.335319681,2.389457995,9.517182063
BM_10_611,3.571300608,12.20514068,7.678285721,7.865171998,0.790849053,6.645054492,2.584750497,10.7739462,8.550383937,5.526350435,2.600223819,7.745232773,8.845534987,4.485785123,4.421676365,6.608352348,6.359333426,6.604769347,10.31065168,6.78101485,4.579677063,9.066671676,6.875339984,4.939125157,7.363952848,5.862942208,6.887311856,4.57772462,6.058268967,6.83194967,3.267572476,5.144738099,5.699727698,5.894260231,2.387229665,2.123101523,9.502117689
hB_RNA_13375,4.13756137,12.07831565,7.595795618,7.935064484,2.150484419,8.278589746,1.869907313,10.866677,8.423673699,5.531672299,4.174522986,7.853572786,9.048867923,4.73617642,5.00140243,6.999532672,6.353446615,7.221096727,9.957577347,7.098809877,3.871575806,9.121872667,7.468059674,5.21136701,7.116411058,6.565326657,7.345449627,4.817201751,6.053693215,7.409943199,3.550674675,5.242095625,5.811609095,5.988472729,2.339999381,3.619555498,10.18480588
hB_RNA_13018,3.669049991,12.19869057,7.770506931,8.022859829,1.848528335,7.630094667,2.530967398,11.03308496,8.621331082,5.850157442,3.588458742,7.595843659,9.140989823,4.759421815,5.417467674,7.028638713,5.980510553,6.62781941,10.50490071,7.101416275,4.184513286,9.113494488,6.790161311,5.345687291,7.619791743,6.584340253,7.118204951,4.979568114,5.804292712,7.128746091,3.128566195,5.041040247,5.937715673,6.060342926,2.362810719,2.659688711,10.29344693
BM_10_738,3.444119272,12.35006536,7.468141585,7.799009389,-0.280434154,5.376932467,2.768675857,10.73508223,8.27004041,5.655695324,1.463067392,7.866343999,8.781894169,4.819649293,5.390363714,7.1319886,6.343073279,6.682114671,10.1982476,6.801494751,4.131575026,8.651274461,7.277096311,5.423860062,7.180256788,5.981985296,7.166233803,4.575835538,5.459934695,6.944349696,3.913538112,5.278374249,5.283543505,6.00148552,2.496498195,3.08011494,9.453688609
hB_RNA_13655,4.193184385,12.64164658,7.40395855,8.023671272,1.774731933,7.876514332,2.654308714,10.50213034,8.453600315,5.700345367,3.833548299,8.367936111,9.175497973,4.926862896,4.259092844,6.380524918,5.814059396,7.099365498,9.858660712,7.1314665,4.692501113,9.387927734,6.716309212,4.802775759,7.018572748,6.221770135,6.953932062,4.767439767,5.664200957,7.288184125,3.154776546,5.240929551,6.160457066,5.791007279,2.963404161,2.443874137,10.53579723
hB_RNA_12662,3.943082869,13.2953512,7.669099644,7.748115289,0.848988354,6.178079852,3.954559974,10.67785937,8.237179806,5.641702506,2.470925925,8.061373779,9.244065589,4.815385185,4.320472242,6.488626998,6.067359741,7.005888978,10.50645491,7.302952286,3.852914214,8.754054979,6.50837809,5.335871738,7.472025249,5.228195815,7.203373783,5.371408185,6.614850701,6.895845578,3.346694254,5.456908297,6.535441416,6.198306795,3.025846239,1.83307725,9.817826877
BM_10_581,3.908577919,12.42932648,7.431365102,7.524137742,0.874956476,6.911885926,0.681733488,10.37557618,8.429412461,5.754705568,2.332730521,8.045701609,8.553475921,4.929712781,4.114100848,6.10806679,6.246686942,6.303441,10.01562881,6.799530784,4.113086798,8.176594975,6.41917898,4.600385169,6.996160792,5.864840397,6.585692178,4.89264541,5.543959662,6.834292795,2.698952353,5.516787382,5.657331343,5.788471914,3.19221503,2.712378855,9.096137689
hB_RNA_13574,3.489473349,11.73024,7.598608159,7.783529334,0.915654887,6.114502431,1.789420379,10.69608696,8.433536832,5.474563071,2.507438933,7.87374065,8.758923125,4.367661878,4.225155402,6.437333885,6.470025499,6.2335649,10.14254548,6.61331321,4.150189308,8.658164053,7.158116035,4.473853137,7.271013705,6.026670018,6.377545883,4.159612055,5.909398863,6.624119167,2.747569919,5.39816561,5.306449361,5.667001278,2.948403818,2.306238716,9.271312929
BM_10_607,3.966841076,13.34399929,7.385627462,8.105215458,1.571417617,7.044124087,2.506155758,10.27558794,8.254182483,5.647039568,2.846826483,8.288908281,8.721542036,4.455983236,4.681837117,6.543938841,6.158996199,6.791968963,9.575740547,6.713301676,4.846674771,8.824871565,6.302134503,4.940305122,6.963353625,5.842640353,6.758007284,4.76727049,5.543110254,6.594631309,3.783917761,5.126664362,5.945691677,5.634214355,2.628288521,2.355079872,10.29353723
BM_10_751,3.874916199,13.23127494,7.328089162,8.491498598,2.840214488,7.569001686,2.747383614,11.31412988,8.010417645,6.220244144,3.79473014,7.907752665,8.759945014,4.568648051,5.124411619,7.342759029,6.144753725,6.905085389,10.17703802,6.639533613,4.255372219,8.833965501,6.845518817,5.198278004,6.934112855,6.134306876,7.122710594,5.264233931,5.071345122,6.87223618,4.6724814,5.330315673,6.257414339,5.551011987,2.699460893,4.159417749,10.48342992
BM_10_737,3.563873451,11.96512486,7.704394522,7.681455963,-0.448679588,6.270216358,2.077684318,10.22416207,8.666950503,5.378690633,1.708539161,7.868425366,8.849200545,4.55053796,3.602442093,5.926788516,6.434352485,6.870054765,9.999025011,6.837293919,4.900387046,8.888219958,6.449270018,4.661527587,7.243501509,5.588885406,6.51922256,5.094444494,5.844897758,6.667637931,3.562420549,5.315992796,5.888601392,5.741782239,3.780959491,3.006482015,9.928568085
BM_10_676,3.58451951,12.2142984,7.378909871,8.067315136,3.133890171,9.135653618,1.842760818,10.71601705,8.212998636,5.564477396,4.135191454,7.473637349,8.621027356,4.531313042,4.196485279,6.534724135,6.296805684,6.752535419,10.05385844,6.740754145,3.81266966,8.625818843,7.384957609,4.674619912,6.794206101,5.877583507,6.922915547,4.173346864,5.593008896,6.496716654,3.456980617,5.423142966,5.6615421,5.466856427,2.61939105,3.144169621,9.914158345
BM_10_750,3.745019238,12.57605573,7.274482521,8.018202586,3.061709262,8.066359942,0.904685121,11.01286252,7.958669574,5.645972081,3.587415273,7.135548643,8.684940536,4.380797238,4.520587482,7.125475923,6.453013064,6.498625414,10.11559244,6.485483635,3.944155051,8.344429235,7.206106365,5.007959785,7.079455176,5.652902005,7.048555132,4.905568759,5.529685521,6.520763199,4.022685312,5.239894583,6.106993677,5.750071624,2.705467067,3.071127528,10.11956062
BM_10_767,3.503146851,12.38178957,7.317072152,7.469598743,-3.457315812,2.812270033,4.347696981,10.66196182,8.223863566,5.887785066,-0.893311253,7.963508128,8.741557662,5.051693664,4.799606778,6.347955697,6.523163671,6.922174792,10.21621598,7.615434608,4.110652436,9.160716829,7.354160397,4.912318454,7.136395946,5.750157336,6.575527395,5.393480158,5.885863515,6.877067727,3.520252987,5.033369211,6.364334254,6.151990932,2.901180672,3.83095392,9.53275897
BM_10_598,3.618935981,12.38896974,7.471665383,7.695011757,2.137396586,8.34636582,0.972091733,10.74545326,8.5118806,5.319696482,4.360396389,7.839047432,8.95498533,4.286068399,3.967082689,6.508855284,5.662614491,7.096595375,10.01491124,6.961820026,4.61236867,9.039055674,7.09871634,4.412396157,7.074129054,5.88825714,6.441690745,4.428404,6.054072942,6.753631672,3.362101257,5.166868474,5.692167771,5.714757913,3.061439559,2.610724957,9.956083693
BM_10_773,3.240945886,11.97161454,7.572678867,7.781577115,0.851092975,5.89133856,2.710335274,10.90930967,8.343135475,5.80335942,2.362128444,8.01204278,8.771513181,4.522129853,5.667748002,7.216211435,6.383104795,6.596694947,10.24556422,6.775834765,4.201672664,8.68859044,7.256505466,5.430767386,7.265861563,6.154429061,7.001347172,4.630845781,5.872793476,7.028044436,3.380001235,5.290383138,5.569146931,5.989748121,1.996576582,3.222971681,9.486400751
hB_RNA_13210,4.001810742,13.39878348,7.49412486,8.108014874,-0.704139077,5.259702902,2.261072477,10.24583397,8.337954321,5.881085793,0.906701326,8.19308901,8.821129802,5.108662235,4.997639323,6.668703601,6.110325864,6.742700077,9.883615496000001,6.766693499,4.871349803,8.868685551,5.925458064,5.242705652,7.334023495,6.043248873,6.959503811,4.597327096,5.543409757,6.905874887,3.901082924,5.186822331,6.099075007,6.165252377,1.984134248,2.884815565,9.956188607
BM_10_661,3.593016208,12.67985245,7.606544438,7.617535351,-1.009831634,5.314327475,2.10555034,10.82640801,8.517384699,5.724588514,0.984945283,7.887682729,8.813971807,4.82847507,4.512923265,6.657693651,6.034208383,6.913887136,10.20239738,6.787900798,4.341168688,8.89874808,6.647308326,4.904037658,7.415234259,5.80153928,6.686077516,4.463565261,5.623576174,6.729375518,3.015563834,5.333138513,5.670997408,5.932260323,2.043281561,3.007575099,9.378606844
BM_10_636,3.611436978,12.72818887,7.427049549,8.065374667,0.046334439,5.444159677,2.603502969,10.95431912,8.315468742,5.309942038,2.060024953,8.158309487,8.738847363,4.440439885,4.972065908,6.702011736,6.130135727,6.813172633,9.912854728,6.602087192,4.646228049,9.115230519,7.227249598,4.890148221,6.96326025,5.884105221,6.600387152,4.386216098,5.750663076,6.517417889,3.908448475,5.218439893,5.938755355,5.842008338,2.160072608,2.102848815,10.53195957
BM_10_679,3.915802218,13.77234026,7.608891135,7.653332859,0.832739022,6.871031458,1.658790445,10.51990836,8.46561343,5.747081657,3.352726399,7.852439588,8.737036194,4.927651904,3.817756421,6.093677492,6.226688916,6.645684426,9.966000511,6.657617424,4.649525723,8.172017658,6.598134033,4.819848686,7.075873544,6.077093889,6.986785065,4.868777248,5.415683511,6.528562339,2.718022534,5.425147526,5.76062375,5.98732091,2.239700497,3.604896156,9.30611521
hB_RNA_12794,4.114763813,12.46187899,7.540389383,7.930681175,1.261676016,6.952036857,2.915038223,10.68326667,8.40154396,6.166882766,2.962149194,8.198394817,8.9298496,5.014505399,5.54946833,7.30834256,6.08172696,6.954077641,10.10375868,6.980204889,4.72574573,9.185991379,6.461639025,5.447960085,7.293328291,6.463692084,7.011431035,4.745115876,5.452691294,7.26148266,3.907921464,5.17397262,5.619194872,6.048782847,2.071080205,3.207597897,9.867790118
BM_10_615,3.65643583,11.45436438,7.593798144,7.904185924,1.085440794,6.986544064,2.284564446,10.66299942,8.519893678,5.708337723,3.216533138,7.591139232,8.95469023,4.564560215,5.155496654,6.688733404,6.531595357,6.829448514,10.33715773,6.760152932,4.095736632,8.954381579,6.912160577,5.00604468,7.417364159,5.938482896,7.091286357,4.448216955,5.715043417,6.797986547,3.572012503,5.31567094,5.306627314,6.028938147,2.763895222,2.877843382,9.398483729
BM_10_741,3.548387491,12.5866136,7.539064754,8.142172371,0.880223318,6.160303507,2.437251631,11.00253039,8.339725883,5.704158175,2.800594671,7.523314167,8.586756329,4.688713139,5.048368681,7.135267153,6.239265544,6.627783052,10.16899495,6.541488147,4.181883487,8.464485089,6.414319784,5.129265352,7.295102098,5.582410667,6.630514414,4.964766334,5.971605663,6.757786641,4.242715266,5.17243636,5.861909366,5.767363463,2.491132174,2.862974446,9.597469326
BM_10_754,4.007876421,13.27403392,7.353759256,8.240930108,-0.656862337,4.460101726,2.198984633,11.23746378,8.202978928,5.842276692,1.223279159,8.036593085,8.780918531,4.593710622,4.453134203,6.63872155,6.038228543,6.878640817,10.11029102,7.011924694,4.545660333,9.263017359,6.752744344,4.889693043,7.040648647,6.348077936,6.500291856,5.319473107,5.678169797,6.905994431,3.798261213,5.265756085,6.641637787,5.838030958,2.451391417,3.579085153,10.51665488
BM_10_593,4.038817625,12.78383263,7.559783534,8.18938643,1.565529153,7.99043325,1.534492223,10.60553391,8.61362865,5.803500369,3.978937004,7.915667133,9.127858845,4.724943991,3.935319409,6.659520295,6.33980914,7.376772735,10.1789098,6.90979082,4.821711242,9.315045942,6.567078188,4.848196362,7.227658511,6.208421075,7.233026332,4.626911027,5.592343039,6.850342243,3.165531744,5.305857299,5.745429945,5.717668122,2.981108009,2.83387569,9.911496588
BM_10_609,3.289897493,11.64236176,7.363453881,7.811439763,1.120353219,6.199128167,2.304890895,10.51811473,8.300466909,5.143494387,2.535428596,7.914859835,8.533648669,4.128187952,4.28693928,6.517853555,6.477166888,6.3427224,9.814387945,6.338158047,4.147321394,8.32277928,6.356258919,4.547208697,7.061793306,5.514375383,6.149574647,4.053709523,5.814088009,6.666303763,3.914002203,5.079585988,5.459204816,5.477209829,2.676039934,2.998679613,9.423254355
hB_RNA_13132,3.919594466,13.18013679,7.346505865,7.852010548,0.771250821,6.589445989,2.463587026,10.86273816,8.344403449,5.726551145,2.455082748,8.023469561,8.622880093,4.937971129,4.483700145,6.744991006,5.46777511,6.688936238,10.05765869,6.522109314,4.322854606,8.657736335,6.637068993,4.908692595,7.054319049,5.952014395,6.834662075,4.714571498,5.77959044,6.574073375,3.943477535,5.086336145,5.73902088,5.849186167,2.044617094,2.76647623,9.93849382
BM_10_573,3.471867928,11.96359535,7.514456263,7.420261375,1.319478091,7.309951059,2.288429117,10.750547,8.272210429,5.567781223,2.907412208,7.606478795,8.70610401,4.557980248,4.855070871,6.550773996,6.305364126,6.590440924,10.07646329,6.683388025,4.073682064,8.694887918,6.99166784,4.801334318,7.266195472,5.808185482,6.564967559,3.865784781,6.068621413,6.797277348,3.537655983,5.297865774,5.137747149,5.913075775,2.524319812,2.616615954,9.307041029
BM_10_663,3.914261521,12.358457,7.437823899,7.971622291,1.411413977,7.085241465,2.081409957,10.49934828,8.078643608,5.744108787,3.213050015,7.298207328,8.637714571,4.366575273,4.540716749,6.699893215,6.508040455,6.521533198,10.11492619,6.595237077,3.925883993,8.564481842,6.968654157,4.808262266,6.906307822,6.109574738,6.718444575,4.427622932,5.634134867,6.598762782,3.618359355,5.162146948,5.216291355,5.563652146,2.363162998,3.064501829,9.361044354
hB_RNA_13465,3.586148556,12.6690376,7.563949596,7.725869503,0.64509788,6.872254236,3.021797036,10.7154214,8.363014159,5.757376471,2.594422525,8.107266037,8.686432181,4.74003151,5.202683299,6.935264335,6.454126679,6.482463964,10.11476698,6.567152741,4.519074019,8.649095702,7.14641524,5.398471814,7.347460709,5.80532253,6.900686325,4.69224207,5.803327314,6.409071244,4.199022709,5.185737982,5.716496552,5.992902845,2.065199257,1.54508851,9.628047954
BM_10_667,3.790730686,13.03829302,7.398945326,8.295776455,2.631846088,9.119070548,2.623442417,10.83394545,8.182215389,5.740763365,4.132952038,8.070051604,8.896861592,4.633884332,4.874488888,7.02350744,6.165199289,6.666259779,10.33219983,6.73246488,3.839095054,8.963261109,7.211375059,4.985635732,7.018660685,5.945996553,6.90802802,5.144959833,5.778115648,6.873344476,3.650693457,5.30761907,5.958787288,5.627110129,3.202142217,2.950732169,9.943004483
BM_10_664,3.460954173,13.42389484,7.586412027,7.811662988,1.80739052,8.106491866,2.043954456,10.36914346,8.451856439,5.5703158,3.592708981,7.289277999,8.836824521,4.801458562,4.035571489,6.54553729,6.42475601,6.77897624,10.22393098,6.726082523,3.932846469,8.850924169,6.388298432,4.825858087,7.263015411,5.641610519,6.625525685,5.41237497,5.770285949,6.662534998,3.387952164,5.238946668,5.968306773,5.964468528,3.379110831,2.129429777,9.213522543
BM_10_584,3.812902515,13.19833436,7.432461521,7.677479225,1.187307186,7.490149724,1.597580613,10.31880257,8.343106779,5.791605992,3.226597289,7.365448209,8.582909213,4.546246172,4.442272977,6.549644887,6.350503772,6.505099501,9.872679298,6.626035373,4.328172254,8.144103063,6.438076877,4.951051549,7.094951771,5.747797531,6.809387383,4.468999061,5.835861152,6.512320266,3.150680701,5.265281095,5.395978508,6.142633328,2.823131109,2.278856461,9.282601967
